         1497223 function calls (1446598 primitive calls) in 64.245 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/resources/beta/threads/runs/runs.py:2907(AsyncRunsWithRawResponse)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_module_client.py:33(ImagesProxy)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/queues.py:298(LifoQueue)
        4    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/dotenv/variables.py:30(__init__)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/numpy/lib/_npyio_impl.py:41(BagObj)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/numpy/_typing/_array_like.py:53(_SupportsArrayFunc)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/numpy/lib/_arraysetops_impl.py:394(UniqueCountsResult)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/email/errors.py:85(HeaderDefect)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/email/parser.py:75(BytesParser)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/email/feedparser.py:533(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/urllib3/_base_connection.py:12(ProxyConfig)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/urllib/request.py:879(HTTPPasswordMgrWithPriorAuth)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/requests/exceptions.py:31(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/importlib/resources/_adapters.py:7(SpecLoaderAdapter)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/requests/auth.py:69(AuthBase)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/__init__.py:153(api_key)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic_core/core_schema.py:3439(ArgumentsSchema)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/annotated_types/__init__.py:108(Gt)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/annotated_types/__init__.py:119(Ge)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/annotated_types/__init__.py:299(Unit)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic_core/core_schema.py:266(PlainSerializerFunctionSerSchema)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic_core/core_schema.py:2780(JsonOrPythonSchema)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic_core/core_schema.py:1627(TupleSchema)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/_internal/_repr.py:20(PlainRepr)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/_internal/_decorators.py:74(RootValidatorDecoratorInfo)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpx/_exceptions.py:107(RequestError)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpx/_decoders.py:36(ContentDecoder)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpx/_content.py:92(UnattachedStream)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpx/_transports/default.py:265(AsyncResponseStream)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/functional_validators.py:532(ModelWrapValidatorWithoutInfo)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/v1/utils.py:351(PyObjectStr)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/v1/networks.py:399(AnyHttpUrl)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/anyio/from_thread.py:137(_BlockingPortalTaskStatus)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/anyio/_core/_streams.py:16(create_memory_object_stream)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_client.py:499(OpenAIWithRawResponse)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/batch_create_params.py:13(BatchCreateParams)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_exceptions.py:135(LengthFinishReasonError)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_exceptions.py:30(OpenAIError)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/resources/beta/realtime/realtime.py:788(AsyncRealtimeResponseResource)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/resources/beta/realtime/realtime.py:834(AsyncRealtimeConversationResource)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/beta/realtime/session_update_event_param.py:17(SessionInputAudioTranscription)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/fine_tuning/job_list_params.py:10(JobListParams)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_module_client.py:39(ModelsProxy)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_module_client.py:57(CompletionsProxy)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_module_client.py:69(FineTuningProxy)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/src/managers/touch_manager.py:487(TouchState)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpcore/_synchronization.py:93(AsyncThreadLock)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/h11/_events.py:32(Event)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpcore/_async/connection_pool.py:389(PoolByteStream)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpcore/_backends/anyio.py:97(AnyIOBackend)
        4    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/__init__.py:2280(createLock)
        2    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/__init__.py:226(_custom_query)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/threading.py:1110(ident)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/locks.py:12(_ContextManagerMixin)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/mixins.py:9(_LoopBoundMixin)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/pathlib/_local.py:839(PosixPath)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/numbers.py:37(Number)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/numpy/lib/_datasource.py:98(__init__)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/numpy/lib/_index_tricks_impl.py:214(MGridClass)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/urllib3/exceptions.py:83(MaxRetryError)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/urllib3/util/ssl_.py:56(_is_has_never_check_common_name_reliable)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/urllib3/response.py:79(DeflateDecoder)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/importlib/metadata/__init__.py:770(Lookup)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/urllib/request.py:1227(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/urllib/response.py:57(addinfo)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/http/cookies.py:582(SimpleCookie)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/requests/models.py:230(Request)
        4    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/__init__.py:215(_custom_headers)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/__init__.py:242(_client)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic_core/core_schema.py:1691(SetSchema)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/fields.py:701(_EmptyKwargs)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/annotated_types/__init__.py:88(SupportsMod)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic_core/core_schema.py:2468(NullableSchema)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic_core/core_schema.py:3255(DataclassArgsSchema)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic_core/core_schema.py:2837(TypedDictField)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic_core/core_schema.py:3504(CallSchema)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/_internal/_decorators.py:111(ModelSerializerDecoratorInfo)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/warnings.py:63(PydanticDeprecatedSince29)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/_internal/_decorators.py:130(ModelValidatorDecoratorInfo)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpx/_content.py:31(ByteStream)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/_internal/_model_construction.py:704(_PydanticWeakRef)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/v1/errors.py:254(_PathValueError)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/anyio/lowlevel.py:71(_TokenWrapper)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/anyio/_core/_synchronization.py:700(ResourceGuard)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/anyio/abc/_streams.py:161(ByteStream)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/embedding_create_params.py:13(EmbeddingCreateParams)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/shared_params/function_definition.py:13(FunctionDefinition)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/beta/threads/image_url_param.py:10(ImageURLParam)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/beta/threads/run_create_params.py:190(AdditionalMessageAttachment)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/beta/threads/runs/step_retrieve_params.py:13(StepRetrieveParams)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/beta/code_interpreter_tool_param.py:10(CodeInterpreterToolParam)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/chat/chat_completion_tool_param.py:12(ChatCompletionToolParam)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/chat/chat_completion_message_tool_call_param.py:10(Function)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/moderation_text_input_param.py:10(ModerationTextInputParam)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_exceptions.py:111(PermissionDeniedError)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_legacy_response.py:345(MissingStreamClassError)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_resource.py:14(SyncAPIResource)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_resource.py:30(AsyncAPIResource)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/beta/assistant_list_params.py:10(AssistantListParams)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/beta/realtime/session_update_event_param.py:41(SessionTool)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_module_client.py:45(BatchesProxy)
